INDEX,Unnamed: 1,Unnamed: 2,3. OUTBOUND TOURISM: Tourism expenditure in other countries,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
388,0,388-0,JAMAICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3.4,388-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,173,181,205,223,256,238,227,274,269,318,290,315,340,312,259,235,213,418,392,457,413,413,455,505,499,288,399,595,
388,3.5,388-3.5,,,Travel,,,US$ Millions,,IMF,148,157,181,198,227,209,206,258,252,286,249,273,298,268,216,193,159,184,178,198,235,256,271,286,275,131,189,295,
388,3.6,388-3.6,,,Passenger transport,,,US$ Millions,,IMF,25,24,24,25,29,29,21,16,17,32,41,42,42,44,43,42,54,234,214,259,178,157,184,219,224,157,210,300,
392,0,392-0,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3.4,392-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,46966,46800,41381,35334,41213,42643,35526,34977,36505,48175,48096,37655,37258,38971,34787,39306,39760,40967,32244,28609,23252,25968,25774,28097,29146,6762,3285,5058,"1/ 2003: the calculation method has been changed since January 2003.
2006: the calculation method has been changed since January 2006."
392,3.5,392-3.5,,,Travel,,,US$ Millions,1/,IMF,36764,37058,33009,28806,32772,31884,26531,26656,28958,38252,37565,26876,26511,27901,25199,27950,27262,27906,21861,19314,15974,18562,18188,20198,21277,5448,2831,3625,
392,3.6,392-3.6,,,Passenger transport,,,US$ Millions,,IMF,10202,9742,8372,6528,8441,10759,8995,8321,7547,9923,10531,10779,10747,11070,9588,11356,12498,13061,10383,9295,7278,7406,7586,7899,7869,1314,454,1433,
400,0,400-0,JORDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.4,400-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,719,630,635,642,536,387,420,504,503,585,653,956,1024,1140,1202,1736,1280,1257,1206,1251,1267,1367,1496,1493,1569,408,981,1563,
400,3.5,400-3.5,,,Travel,,,US$ Millions,,IMF,425,381,398,451,355,350,378,453,452,524,585,837,883,1004,1064,1572,1161,1144,1096,1142,1160,1258,1386,1387,1461,381,918,1466,
400,3.6,400-3.6,,,Passenger transport,,,US$ Millions,,IMF,294,249,237,191,181,37,42,51,51,61,68,119,141,136,138,164,119,113,110,109,107,109,110,106,108,27,63,97,
398,0,398-0,KAZAKHSTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.4,398-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,296,364,494,549,455,483,761,863,783,997,940,1060,1396,1361,1319,1489,1831,3609,3772,3771,3046,2580,2695,2852,2927,978,1706,2520,
398,3.5,398-3.5,,,Travel,,,US$ Millions,,IMF,283,319,445,498,394,408,673,757,669,844,753,821,1082,1078,1132,1273,1611,3272,3468,3515,2867,2447,2560,2687,2735,943,1650,2433,
398,3.6,398-3.6,,,Passenger transport,,,US$ Millions,,IMF,13,45,49,51,61,75,88,106,114,153,187,239,314,283,187,216,220,337,304,256,179,133,135,165,192,35,56,87,
404,0,404-0,KENYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3.4,404-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,230,205,152,..,..,156,183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
404,3.5,404-3.5,,,Travel,,,US$ Millions,,IMF,192,169,145,155,182,132,143,126,127,108,124,178,265,266,227,212,197,174,233,206,217,145,262,229,196,107,133,154,
404,3.6,404-3.6,,,Passenger transport,,,US$ Millions,,IMF,38,36,7,..,..,24,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
296,0,296-0,KIRIBATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,3.4,296-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,..,..,..,..,..,..,..,..,9.3,..,..,..,..,..,..,..,..,..,..,..,24.57,..,..,..,..,8.6,1/ 2005: country data.
296,3.5,296-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,3.1,5.5,6.6,11.7,10.1,12.3,7.9,13.4,13.2,12.4,15.2,13.9,13.2,14.3,3.2,4,6.5,
296,3.6,296-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.67,..,..,..,..,2.1,
408,0,408-0,"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3.4,408-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,3.5,408-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,3.6,408-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
410,0,410-0,"KOREA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3.4,410-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,6947,8291,8039,4027,5555,7945,8349,11440,11063,13507,16924,20947,24431,21447,16355,20788,22195,22934,24459,26136,27957,29817,34453,38022,35339,16647,18343,21311,
410,3.5,410-3.5,,,Travel,,,US$ Millions,,IMF,6341,7482,6988,3470,4881,7132,7617,10465,10103,12350,15406,18809,21957,19056,15035,18766,19920,20645,21648,23192,25270,27243,31691,35133,32739,16092,17829,19925,
410,3.6,410-3.6,,,Passenger transport,,,US$ Millions,,IMF,606,809,1051,557,674,813,732,975,960,1157,1518,2138,2474,2391,1320,2022,2275,2289,2811,2944,2687,2574,2762,2889,2600,555,514,1386,
414,0,414-0,KUWAIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3.4,414-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,2514,2779,2684,2823,2574,2852,3207,3412,3750,4147,4997,6074,7267,8341,6799,7106,8879,10073,10567,12280,13148,13232,13722,14318,15839,6831,8093,14165,
414,3.5,414-3.5,,,Travel,,,US$ Millions,,IMF,2248,2492,2377,2517,2270,2495,2842,3021,3348,3701,4532,5573,6636,7570,6189,6434,8064,9249,9653,11268,12381,12337,12548,14318,15839,6831,7852,13147,
414,3.6,414-3.6,,,Passenger transport,,,US$ Millions,,IMF,266,287,307,306,304,357,365,391,402,446,465,501,631,771,610,672,815,824,914,1012,767,895,1174,..,..,..,241,1018,
417,0,417-0,KYRGYZSTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3.4,417-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,7,11,25,27,28,21,27,35,73,94,142,215,450,273,275,392,529,505,568,535,582,422,451,519,185,214,460,
417,3.5,417-3.5,,,Travel,,,US$ Millions,,IMF,7,6,4,4,11,16,12,10,17,50,58,92,112,304,147,148,247,350,350,390,399,461,292,314,391,89,73,218,
417,3.6,417-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,1,7,21,16,12,9,17,18,23,36,50,103,146,126,127,145,179,155,178,136,121,130,137,128,96,141,242,
418,0,418-0,LAO PEOPLE´S DEMOCRATIC REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3.4,418-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,34,28,27,29,17,..,4.1,4.3,5,8,10,15,14,51,91,215,248,614,907,1054,1002,912.1,930,1005,1029,260,3.7800000000000002,..,
418,3.5,418-3.5,,,Travel,,,US$ Millions,,IMF,30,22,21,23,12,8,0.1,0.3,1,4,5,9,8,41,83,203,237,605,904,1051,998,912,922,992,1011,251,0.08,..,
418,3.6,418-3.6,,,Passenger transport,,,US$ Millions,,IMF,4,6,6,6,5,..,4,4,4,4,5,6,6,10,8,12,11,9,3,3,4,0.1,8,13,18,9,3.7,..,
428,0,428-0,LATVIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3.4,428-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,62,407,379,355,321,281,255,267,365,428,655,788,1021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
428,3.5,428-3.5,,,Travel,,,US$ Millions,,IMF,24,373,326,305,268,247,223,230,328,377,584,704,927,1139,798,648,765,680,715,715,618,699,728,769,738,553,736,1005,
428,3.6,428-3.6,,,Passenger transport,,,US$ Millions,,IMF,38,34,53,50,53,34,32,37,37,51,71,84,94,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
422,0,422-0,LEBANON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3.4,422-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,3319,3719,3565,3783,3914,4297,4928,4868,4440,4511,4692,5198,5187,5252,5704,6395,6495,1699,1872,..,
422,3.5,422-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,2683,2943,3170,2908,3006,3114,3564,4012,4515,4004,4199,4388,4995,4741,5040,5587,6254,6338,1671,1816,..,
422,3.6,422-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,376,549,657,777,800,733,916,353,436,312,304,203,446,212,117,141,157,28,56,..,
426,0,426-0,LESOTHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3.4,426-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,17,16,17,16,17,195,166,164,242,278,271,263,276,248,247,278,300,252,212,177,180,262,307,347,331,276.6,290.6,332.1,
426,3.5,426-3.5,,,Travel,,,US$ Millions,,IMF,13,12,14,13,14,192,163,162,238,271,262,260,268,243,239,270,290,245,206,170,174,258,303,342,327,275,290,330,
426,3.6,426-3.6,,,Passenger transport,,,US$ Millions,,IMF,4,4,3,3,3,3,3,2,4,7,9,3,8,5,8,8,10,7,6,7,6,4,4,5,4,1.6,0.6,2.1,
430,0,430-0,LIBERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,3.4,430-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,29,33,41,48,58,51,..,..,..,..,..,..,..,..,..,..,..,..,..,
430,3.5,430-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,14,16,17,21,30,29,1.7,1.9,2.1,2.4,2.2,2.5,3.51,5.97,7.7,5.7,7,11,13,
430,3.6,430-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,15,17,24,27,28,22,..,..,..,..,..,..,..,..,..,..,..,..,..,
434,0,434-0,LIBYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,3.4,434-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,98,85,286,423,574,495,572,654,689,789,920,915,1010,1339,1683,2184,..,2654,2598,1325,1066,813,2005,2042,2822,836,..,..,
434,3.5,434-3.5,,,Travel,,,US$ Millions,,IMF,76,67,269,281,402,397,445,586,557,603,680,668,889,1277,1587,2047,2269,2557,2425,1143,967,714,2005,2042,2822,836,..,..,
434,3.6,434-3.6,,,Passenger transport,,,US$ Millions,,IMF,22,18,17,142,172,98,127,68,132,186,240,247,121,62,96,137,..,97,173,182,99,99,..,..,..,..,..,..,
438,0,438-0,LIECHTENSTEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3.4,438-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
438,3.5,438-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
438,3.6,438-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
440,0,440-0,LITHUANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.4,440-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,107,270,289,304,350,261,227,334,476,643,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
440,3.5,440-3.5,,,Travel,,,US$ Millions,,IMF,106,266,277,292,341,253,219,326,471,636,743,909,1144,1530,1119,849,859,925,1069,1059,951,1012,1115,1400,1388,538,575,1189,
440,3.6,440-3.6,,,Passenger transport,,,US$ Millions,,IMF,1,4,12,12,9,8,8,8,5,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
442,0,442-0,LUXEMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.4,442-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,..,..,..,..,..,1557.0658524537282,1944.9250963973193,2254.066680598811,2321.3667005757993,2305.357287127038,2656.9265879349286,2831.721983268749,2666.189364623045,2536.270977933398,2726.879315214032,2439.346024814063,2595.217023237675,2873.5352399634735,2334.9987256554678,2266.0885804097957,2945.5996100812076,3365.1,3686,2130.7999999999997,3883.2999999999997,3469.2000000000003,"1/ From 2010 the expenditure figures used were the ones provided by the country to UNWTO, as this data series is more complete than that provided by the International Monetary Fund (IMF)."
442,3.5,442-3.5,,,Travel,,,US$ Millions,1/,IMF,1193,1189,1115,1335,1316,1309,1464,1536.1611085305908,1916.028473019279,2211.7068311092366,2271.9676081306648,2244.8148230540974,2570.761892653359,2729.710383956249,2573.167140560936,2448.324259983396,2627.6148102626694,2343.5984338312505,2519.31109294238,2795.477847880338,2280.2953020960927,2209.9685925887825,2892.0154428376777,3295.4,3625.8,2081.2,3815.6,3409.8,
442,3.6,442-3.6,,,Passenger transport,,,US$ Millions,1/,IMF,..,..,..,..,..,..,..,20.904743923137293,28.896623378040168,42.35984948957471,49.39909244513456,60.542464072940625,86.1646952815695,102.01159931249998,93.0222240621093,87.94671795000227,99.26450495136275,95.74759098281253,75.90593029529494,78.05739208313574,54.703423559374976,56.119987821013375,53.58416724352999,69.7,60.2,49.6,67.7,59.4,
446,0,446-0,"MACAO, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.4,446-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,387,351,399,475,506,608,695,713,883,1064,1155,1239,1385,1435,1500,1702,1941,2034,870,1017,908,
446,3.5,446-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,367,335,382,412,433,526,621,645,800,964,1083,1135,1254,1326,1404,1600,1837,1922,829,957,908,
446,3.6,446-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,20,16,17,63,73,82,74,68,83,100,72,104,131,109,96,102,104,112,41,60,..,
450,0,450-0,MADAGASCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3.4,450-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,79,89,101,140,133,139,179,192,67,108,164,167,188,264,225,216,288,235,256,317,240,300,319,309,319,84,125,297,
450,3.5,450-3.5,,,Travel,,,US$ Millions,,IMF,59,72,80,119,111,115,130,160,64,93,75,86,97,141,111,104,150,108,133,156,141,141,164,183,177,66,96,175,
450,3.6,450-3.6,,,Passenger transport,,,US$ Millions,,IMF,20,17,21,21,22,24,49,32,3,15,89,81,91,123,114,112,138,127,123,161,99,159,155,126,142,18,29,122,
454,0,454-0,MALAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3.4,454-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,53,64,81,49,52,53,52,86,70,70,84,85,79,86,91,90,92,96,90,106,121,100,159,174,168,130,140,..,
454,3.5,454-3.5,,,Travel,,,US$ Millions,,IMF,39,50,70,39,47,50,40,78,57,60,54,55,57,61,63,61,61,65,62,74,86,72,114,125,161,126,136,..,
454,3.6,454-3.6,,,Passenger transport,,,US$ Millions,,IMF,14,14,11,10,5,3,12,8,13,10,30,30,22,25,28,29,31,31,28,32,35,28,45,49,7,4,4,..,
458,0,458-0,MALAYSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,3.4,458-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,2722,3032,3158,2160,2382,2543,3391,3330,3401,3822,4339,5085,6600,7724,7196,9258,11136,13165,13377,13893,11599,11339,12145,13207,13694,5190,3797,6990,
458,3.5,458-3.5,,,Travel,,,US$ Millions,,IMF,2314,2569,2590,1785,1973,2075,2614,2618,2846,3178,3711,4257,5601,6709,6508,8324,10180,12217,12236,12442,10708,10472,10829,12127,12385,4787,3663,6645,
458,3.6,458-3.6,,,Passenger transport,,,US$ Millions,,IMF,408,463,568,375,409,468,777,712,555,644,628,828,999,1015,688,934,956,948,1141,1451,891,867,1316,1080,1309,403,134,345,
462,0,462-0,MALDIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,3.4,462-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,41,48,51,55,58,60,59,60,60,75,94,106,152,211,212,252,231,207,252,271,309,347,369,414,431,126,177,368,
462,3.5,462-3.5,,,Travel,,,US$ Millions,,IMF,31,38,40,42,45,46,45,46,46,56,70,78,122,167,174,205,184,164,204,208,253,284,308,338,349,112,153,308,
462,3.6,462-3.6,,,Passenger transport,,,US$ Millions,,IMF,10,10,11,13,13,14,14,14,14,19,24,28,30,44,38,47,47,43,48,63,56,63,61,76,82,14,24,60,
466,0,466-0,MALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,3.4,466-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,74,69,65,67,65,66,65,62,94,125,133,196,201,228,191,167,171,164,189,231,207,213,221,255,260,155,249,..,
466,3.5,466-3.5,,,Travel,,,US$ Millions,,IMF,49,40,38,38,40,40,36,36,48,66,77,120,137,147,102,111,119,102,118,144,150,157,160,179,195,125,164,..,
466,3.6,466-3.6,,,Passenger transport,,,US$ Millions,,IMF,25,29,27,29,25,26,29,26,46,59,56,76,64,81,89,56,52,62,71,87,57,56,61,76,65,30,85,..,
470,0,470-0,MALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,3.4,470-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,237,244,216,221,231,224,204,180,238,291,311,362,284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
470,3.5,470-3.5,,,Travel,,,US$ Millions,,IMF,214,219,190,193,201,200,180,154,215,255,268,320,237,307,291,309,333,339,384,397,368,408,472,518,530,127,240,414,
470,3.6,470-3.6,,,Passenger transport,,,US$ Millions,,IMF,23,25,26,28,30,24,24,26,23,36,43,42,47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
584,0,584-0,MARSHALL ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,3.4,584-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,..,..,0.1,0.2,0.3,0.3,0.3,0.4,25.5,23.1,24.3,24.5,24.549999999999997,21.990000000000002,23.799999999999997,25.5,24.7,23.8,26.2,27,27.6,31.4,22,23.799999999999997,..,..,1/ 1995-2004 country data. Fiscal years (October 1 to September 30).
584,3.5,584-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,14.4,10.9,11.4,11.6,12.35,11.09,12.7,12.9,12.7,12.3,14.7,15.5,16.1,19.9,11.1,12.7,..,..,
584,3.6,584-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,11.1,12.2,12.9,12.9,12.2,10.9,11.1,12.6,12,11.5,11.5,11.5,11.5,11.5,10.9,11.1,..,..,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,3.4,474-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,3.5,474-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
474,3.6,474-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,3.4,478-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,30,41,53,47,..,..,..,..,..,..,..,..,..,..,..,..,..,101,105,112,73,74,61,38,56,35,32,51,1/ 1999 country data.
478,3.5,478-3.5,,,Travel,,,US$ Millions,1/,IMF,23,36,48,42,55,..,..,..,..,..,..,..,..,..,..,..,..,59,58,62,43,41,29,13,31,18,17,24,
478,3.6,478-3.6,,,Passenger transport,,,US$ Millions,,IMF,7,5,5,5,..,..,..,..,..,..,..,..,..,..,..,..,..,42,47,50,30,33,32,25,25,17,15,27,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,3.4,480-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,184,205,194,203,210,203,216,223,236,277,295,347,384,489,384,423,427,394,458,503,616,683,738,663,656,224,141.3,433.5,
480,3.5,480-3.5,,,Travel,,,US$ Millions,,IMF,159,179,173,185,187,182,198,204,216,255,275,327,357,452,354,398,400,366,438,481,547,616,669,588,578,205,123,375.6,
480,3.6,480-3.6,,,Passenger transport,,,US$ Millions,,IMF,25,26,21,18,23,21,18,19,20,22,20,20,27,37,30,25,27,28,20,22,69,67,69,75,78,19,18.3,57.9,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,3.4,484-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,3587,3963,4554,4834,5192,6365,6685,7087,7252,8034,8951,9387,9918,10246,8737,9001,9704,10735,11970,12556,12668,12823,13647,14074,12300,4240,6799,9634,
484,3.5,484-3.5,,,Travel,,,US$ Millions,,IMF,3171,3387,3892,4209,4541,5499,5702,6060,6253,6959,7600,8108,8462,8568,7207,7255,7832,8449,9122,9606,10098,10303,10840,11230,9881,3475,5147,7054,
484,3.6,484-3.6,,,Passenger transport,,,US$ Millions,,IMF,416,576,662,625,651,866,983,1027,999,1075,1351,1279,1456,1678,1530,1746,1872,2286,2848,2950,2570,2520,2807,2844,2419,765,1652,2580,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,3.4,583-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,..,..,4.6,4.8,4.9,5.3,5.4,5.3,5.5,6.7,6.9,7,7,7.1,26,28,27,30,29,29,..,..,..,..,..,..,..,..,1/ 1997-2008: country data.
583,3.5,583-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,12,12,13,12,12,..,..,..,..,..,..,..,..,
583,3.6,583-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,16,15,17,17,17,..,..,..,..,..,..,..,..,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,3.4,498-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,73,77,75,73,69,86,90,109,118,135,170,224,290,359,307,298,349,396,428,442,370,334,380.20000000000005,438,464.4,290.5,398.3,508,
498,3.5,498-3.5,,,Travel,,,US$ Millions,,IMF,56,52,65,59,57,73,75,95,99,113,141,190,233,288,243,241,277,308,335,345,284,257,301.8,352,371,263,361,423,
498,3.6,498-3.6,,,Passenger transport,,,US$ Millions,,IMF,17,25,10,14,12,13,15,14,19,22,29,34,57,71,64,57,72,88,93,97,86,77,78.4,86,93.4,27.5,37.3,85,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,3.4,492-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,3.5,492-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,3.6,492-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,3.4,496-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,22,37,19,50,45,54,59,125,144,207,142,196,218,249,242,319,460,558,643,529,473,536,618,822,1036,573,778,1086,
496,3.5,496-3.5,,,Travel,,,US$ Millions,,IMF,20,19,14,45,41,51,55,119,138,193,126,172,196,217,210,265,396,485,580,473,422,482,533,719,925,550,742,996,
496,3.6,496-3.6,,,Passenger transport,,,US$ Millions,,IMF,2,18,5,5,4,3,4,6,6,14,16,24,22,32,32,54,64,73,63,56,51,54,85,103,111,23,36,90,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,3.4,499-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,58,80,76,72,70,67,81,79,69,91,91,73,72,38,57,79,
499,3.5,499-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,37,43,49,46,39,39,48,47,45,66,67,68,58,30,42,59,
499,3.6,499-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,21,37,27,26,31,28,33,32,24,25,24,5,14,8,15,20,
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,3.4,500-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6,5.5,7.3,7.9,7.7,7.4,3.4,3.6,4.3,
