INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Accommodation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
659,1.32,659-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,0,662-0,SAINT LUCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.29,662-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,1.30,662-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.31,662-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,230,245,263,285,..,208,237,209,238,281,253,264,280,276,272,307,323,354,113,182,306,
662,1.32,662-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1.29,670-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76,80,84,27,24,59,
670,1.30,670-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1.31,670-1.31,,,,Guests,,Thousands,,34,..,..,33,36,..,34,28,26,28,31,31,32,31,29,27,29,29,29,30,31,..,24,25,30,13,12,24,
670,1.32,670-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.29,882-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,110,111,105,116,116,121,126,116,120,128,134,146,164,172,23.1,2.6,49.4,
882,1.30,882-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.31,882-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,40,45,39,41,41,41,43,37,40,41,..,55.7,64,67,6.1,0.6,11.5,
882,1.32,882-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.29,674-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,50,69,115,151,120,156,139,71,75,54,60,78,84,111,58,94,..,
674,1.30,674-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,80,116,179,193,227,316,237,117,134,107,108,140,162,205,102,182,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.31,674-1.31,,,,Guests,,Thousands,,28,30,28,36,34,43,49,46,41,42,50,49,68,82,93,96,126,115,57,58,40,45,61,66,90,47,77,..,
674,1.32,674-1.32,,,,Overnights,,Thousands,,45,40,57,53,53,62,75,69,64,68,80,77,111,124,148,146,220,151,77,86,63,62,83,101,144,73,130,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.29,678-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.1,28.7,32.8,..,..,..,..,
678,1.30,678-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.31,678-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
678,1.32,678-1.32,,,,Overnights,,Thousands,,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ All types of accommodation, including non-commercial accommodation."
,,,,,Total,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.29,682-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,8579,8037,8620,11531,14757,10896,10850,14179,16332,15772,18260,17994,18044,16109,15334,17526,4138,3477,16638,
682,1.30,682-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,111810,91359,112383,152372,209309,157010,180885,272428,318652,304417,355059,193084,187225,171036,173929,189036,37824,31771,270728,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.31,682-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,7020,6310,7228,9598,11944,8077,9403,8437,10670,9604,12209,13797,14172,13515,13037,14873,3328,2132,10957,
682,1.32,682-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,70037,69341,98979,121974,170267,133876,161508,118608,115707,117402,131795,134669,137662,146118,153005,164526,30447,16081,153744,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2016, 2017: provisional data."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.29,686-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.30,686-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.31,686-1.31,,,,Guests,,Thousands,1/,280,282,314,352,369,389,396,427,354,363,387,406,387,..,..,..,..,..,..,908,680,820,955,..,..,..,..,..,
686,1.32,686-1.32,,,,Overnights,,Thousands,1/,1139,1127,1329,1449,1469,1401,1497,1569,1451,1349,1397,1426,1335,..,..,..,..,..,..,1813,1532,2484,2884,..,..,..,..,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Note: since 1999, the Statistical Office of the Republic of Serbia has no available data for AP Kosovo and Metohija, therefore they are not included in the data for the Republic of Serbia (total)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.29,688-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,312,339,392,453,469,696,646,645,683,764,810,922,1029,1132,1281,1497,1711,1847,446,871,1773,
688,1.30,688-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,738,792,851,992,1015,1476,1399,1469,1452,1643,1796,1988,2161,2410,2739,3175,3658,4010,1265,2430,4939,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.31,688-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,294,321,374,434,448,586,564,570,613,680,707,767,880,1013,1147,1336,1514,1626,392,776,1214,
688,1.32,688-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,687,736,798,933,949,1240,1195,1184,1236,1387,1519,1617,1785,2066,2353,2719,3100,3361,1033,2032,2847,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.29,891-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.30,891-1.30,,,,Overnights,,Thousands,,776,1099,1044,990,498,865,1281,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.31,891-1.31,,,,Guests,,Thousands,,..,..,..,..,139,213,313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.32,891-1.32,,,,Overnights,,Thousands,,673,872,825,833,410,716,1047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.29,690-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,1.30,690-1.30,,,,Overnights,,Thousands,,1147,1270,1340,1347,1299,1352,1350,1336,1233,1208,1248,1378,1597,1605,1607,1815,1945,2060,2349,2373,2735,3001,3324,3655,3612,1011,1792,3287,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.31,690-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,104,114,135,129,130,156,167,181,201,204,245,271,313,318,326,94,166,308,
690,1.32,690-1.32,,,,Overnights,,Thousands,,835,932,938,910,904,933,913,883,825,798,809,932,1095,1007,1003,1097,1338,1375,1512,1934,2217,2250,2558,2780,2880,559,1568,2542,
694,0,694-0,SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.29,694-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,1.30,694-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1.31,694-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
694,1.32,694-1.32,,,,Overnights,,Thousands,,309,374,448,190,33,205,259,285,300,335,280,236,226,250,257,270,367,418,569,306,167,376,358,396,442,171,282,..,
702,0,702-0,SINGAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.29,702-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
702,1.30,702-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1.31,702-1.31,,,,Guests,,Thousands,,5121,5100,4553,3684,4372,4795,4456,4483,3473,4922,5321,5968,6304,5867,5906,6869,8298,9422,10019,9510,8834,10006,9584,9439,10131,..,..,..,
702,1.32,702-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,0,658-0,SINT EUSTATIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.29,658-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.30,658-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.31,658-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
658,1.32,658-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,0,663-0,SINT MAARTEN (DUTCH PART),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.29,663-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.30,663-1.30,,,,Overnights,,Thousands,,..,..,2168,2248,2238,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.31,663-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
663,1.32,663-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
703,0,703-0,SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.29,703-1.29,,,,Guests,,Thousands,,903,951,814,896,975,1053,1219,1399,1387,1401,1515,1612,1685,1767,1298,1327,1460,1528,1670,1475,1721,2027,2162,2256,2475,854,576,..,
703,1.30,703-1.30,,,,Overnights,,Thousands,,3069,3309,2836,3311,3524,3743,4378,5043,4964,4675,4872,5134,5199,5261,3769,3807,4039,4101,4340,3904,4456,5145,5429,5696,6251,2348,1465,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1.31,703-1.31,,,,Guests,,Thousands,,816,850,735,784,852,921,1033,1154,1151,1188,1307,1407,1458,1524,1137,1191,1235,1293,1423,1252,1469,1704,1814,1859,1973,642,459,..,
703,1.32,703-1.32,,,,Overnights,,Thousands,,2677,2865,2454,2798,2922,3138,3550,4050,3989,3820,4055,4362,4406,4443,3217,3334,3276,3330,3529,3171,3642,4083,4250,4351,4605,1653,1098,..,
705,0,705-0,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: accommodation survey.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.29,705-1.29,,,,Guests,,Thousands,,732,832,974,977,884,1090,1219,1302,1373,1499,1555,1617,1751,1958,1824,2049,2236,2377,2502,2675,3022,3397,3991,4425,4702,1216,1832,3936,
705,1.30,705-1.30,,,,Overnights,,Thousands,,2322,2437,2945,2934,2627,3277,3813,4021,4175,4363,4399,4489,4868,5351,4936,5531,6050,6441,6672,6833,7482,8340,9685,11176,11371,3354,4794,10075,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1.31,705-1.31,,,,Guests,,Thousands,,641,714,803,799,740,884,933,1006,1053,1125,1192,1247,1354,1532,1411,1498,1608,1679,1733,1860,2037,2253,2537,2619,2758,640,881,2055,
705,1.32,705-1.32,,,,Overnights,,Thousands,,2059,2167,2500,2478,2267,2758,2879,3049,3166,3258,3322,3401,3707,4051,3684,3927,4231,4387,4454,4544,4810,5292,5826,6150,6126,1562,2102,4782,
90,0,90-0,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.29,90-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,1.30,90-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.31,90-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
90,1.32,90-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,0,706-0,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.29,706-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.30,706-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1.31,706-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
706,1.32,706-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,0,710-0,SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.29,710-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,1.30,710-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.31,710-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
710,1.32,710-1.32,,,,Overnights,,Thousands,,2546,2790,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,0,728-0,SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.29,728-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.30,728-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1.31,728-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
728,1.32,728-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
724,0,724-0,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"INE: Surveys on accommodation occupancy.
1/ Hotels, ""hostales"", camping sites, tourism apartments and rural dwellings.
2/ Hotels and ""hostales"" (accommodation establishments providing limited services)."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1.29,724-1.29,,,,Guests,,Thousands,1/,17452,18134,19535,21639,28513,36839,36253,36038,36644,36297,37407,43114,44034,43727,39204,43183,47653,48101,49799,52359,55427,61342,65233,65771,67728,13389,25685,62502,
724,1.30,724-1.30,,,,Overnights,,Thousands,1/,107787,106658,113270,122486,160424,233897,232035,220707,217852,209081,209518,224067,224998,223773,200552,213366,239387,243389,252448,259636,269418,294556,305907,301023,299092,60898,114391,271441,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1.31,724-1.31,,,,Guests,,Thousands,2/,16286,17008,18250,20199,26799,27150,27012,26611,27249,27620,29029,34412,35783,35758,32002,35656,39542,39937,41252,43132,45693,50297,53334,54146,55982,10894,20451,49568,
724,1.32,724-1.32,,,,Overnights,,Thousands,2/,101182,100215,105435,111803,149036,143762,143421,135836,136865,134654,138762,151940,155093,155364,141228,153927,175237,178558,185396,190531,197981,216930,224756,223481,223386,41072,82107,200329,
144,0,144-0,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.29,144-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,1.30,144-1.30,,,,Overnights,,Thousands,,4024,2947,3680,3944,4479,4056,3342,3989,5093,5742,4754,5794,4940,4166,4076,6545,8560,10056,10909,15119,18164,22252,21859,24022,22193,4496,2943,6724,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.31,144-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
144,1.32,144-1.32,,,,Overnights,,Thousands,,3308,2399,3123,3455,4048,3735,2876,3180,4184,4744,3249,3815,3377,3464,3598,5376,7259,7410,9698,11579,13295,16000,17814,19413,15137,3576,..,..,
275,0,275-0,STATE OF PALESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note: the data on hotel activity represent the responded hotels in the West Bank only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.29,275-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
275,1.30,275-1.30,,,,Overnights,,Thousands,,..,..,..,675,907,1106,217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.31,275-1.31,,,,Guests,,Thousands,,..,220,210,200,300,310,43,33,37,56,88,123,264,387,396,522,449,490,545,556,432,400,503,606,688,93,123,362,
275,1.32,275-1.32,,,,Overnights,,Thousands,,..,708,612,565,848,964,132,103,113,164,251,331,597,1013,926,1166,1113,1163,1326,1389,1255,1144,1433,1688,1864,250,202,1002,
736,0,736-0,SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1.29,736-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,1.30,736-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1.31,736-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
736,1.32,736-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
