INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by main purpose,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident tourists by air.
450,1.14,450-1.14,,,Total,,,Thousands,1/,TF,75,83,100,121,138,160,170,62,140,229,277,312,344,375,163,196,225,256,196,222.3,244.39999999999998,293.2,255.40000000000003,291.3,383.59999999999997,68.3,7.755,..,
450,1.15,450-1.15,,,,Personal,,Thousands,,,53,59,71,86,98,131,129,47,115,158,197,222,245,267,130,161,185,209.9,159,181.8,191.6,234.7,214.60000000000002,257.90000000000003,343.2,65,7.173,..,
450,1.18,450-1.18,,,,Business and professional,,Thousands,,,22,24,29,35,40,29,41,15,25,71,80,90,99,108,33,35,40,46.1,37,40.5,52.8,58.5,40.8,33.4,40.4,3.3,0.582,..,
454,0,454-0,MALAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Departures. 2018 estimates.
454,1.14,454-1.14,,,Total,,,Thousands,1/,TF,192,194,206,220,254,227,266,383,424,427,437,638,734,742,755,746,767,770.4000000000001,795,819.2,804.9000000000001,849.4000000000001,837.3000000000001,871.0999999999999,977,198,431,..,
454,1.15,454-1.15,,,,Personal,,Thousands,,,109,110,117,114,132,103,122,177,215,219,210,326,429,370,373,311,307,283.6,320.4,240.1,215.8,236.3,264.1,274.8,556,39,126,..,
454,1.18,454-1.18,,,,Business and professional,,Thousands,,,83,84,89,106,122,124,144,206,209,208,227,312,305,372,382,435,460,486.8,474.6,579.1,589.1,613.1,573.2,596.3,421,159,305,..,
458,0,458-0,MALAYSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.14,458-1.14,,,Total,,,Thousands,,TF,7122,6776,5859,5203,7483,9609,12062,12644,10085,14651,14644,16236,20973,22052,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
458,1.15,458-1.15,,,,Personal,,Thousands,,,6438,6200,5354,4644,6770,8554,10530,10484,8456,12483,12361,13932,17986,18921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
458,1.18,458-1.18,,,,Business and professional,,Thousands,,,684,576,505,559,713,1055,1532,2160,1629,2168,2283,2304,2987,3131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
462,0,462-0,MALDIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.
462,1.14,462-1.14,,,Total,,,Thousands,1/,TF,315,339,366,396,430,467,461,485,564,617,395,602,676,683,656,792,931,958,1125,1205,1234,1286,1390,1484,1703,555,1322,1675,
462,1.15,462-1.15,,,,Personal,,Thousands,,,315,339,366,396,430,467,461,485,564,617,395,602,676,683,656,792,931,958,1125,1205,1234,1286,1390,1484,1703,555,1322,1675,
462,1.18,462-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
466,0,466-0,MALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2016, 2017: Arrivals by air only (Bamako-Sénou airport)."
466,1.14,466-1.14,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,..,..,..,..,..,190,160,169,160,134,142,168,159.3,173.2,193.29999999999998,..,217.1,75.1,168.10000000000002,..,
466,1.15,466-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,115.7,64,107,90,92,93,118.5,114,163.5,137.7,..,155.1,69.3,159.3,..,
466,1.18,466-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,74.3,96,62,70,42,49,49.5,45.3,9.7,55.6,..,62,5.8,8.8,..,
470,0,470-0,MALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2004 data based on departures by air and by sea.
470,1.14,470-1.14,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,1089,1128,1152,1104,1244,1290,1182,1339,1415,1443,1582,1689.9,1783.4,1965.9999999999998,2273.9,2598.7,2753.2999999999997,658.5000000000001,968.0999999999999,2286.6,
470,1.15,470-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,1001,1041,1057,1002,1145,1178,1073,1221,1297,1328,1464,1559.7,1656.5,1829.1999999999998,2093.3,2418.3999999999996,2564.2,608.4000000000001,905.3,2132.4,
470,1.18,470-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,88,87,95,102,99,112,109,118,118,115,118,130.2,126.9,136.8,180.6,180.3,189.1,50.1,62.8,154.2,
584,0,584-0,MARSHALL ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2003, 2006-2008, 2010-2018 arrivals by air. 2004, 2005, 2009 air and sea arrivals.
2014-2018 Source: South Pacific Tourism Organisation - Regional Tourism Resource Centre."
584,1.14,584-1.14,,,Total,,,Thousands,1/,TF,5.5,6.2,6.4,6.4,4.6,5.2,5.4,6,7.2,9,9.2,5.8,7.2,6,5.300000000000001,4.6,4.6,..,..,4.9,6.3,5.4,6,..,..,..,..,..,
584,1.15,584-1.15,,,,Personal,,Thousands,,,3.4000000000000004,3.7,3.9,4.5,2.6,2.9000000000000004,3.5,3.8,5,6,6.1,3.8,4.9,3.9,3.2,2.3,2.5,..,..,3.6,4,3.2,3.4,..,..,..,..,..,
584,1.18,584-1.18,,,,Business and professional,,Thousands,,,2.1,2.5,2.5,1.9,2,2.3,1.9,2.2,2.2,3,3.1,2,2.3,2.1,2.1,2.3,2.1,..,..,1.3,2.3,2.2,2.6,..,..,..,..,..,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.14,474-1.14,,,Total,,,Thousands,,TF,457,477,513,549,564,526,460,447,453,471,484,503,501,481,442,478,496,488,490,489.7,..,..,535.7,537.4,556.4,312.3,290.9,556.2,
474,1.15,474-1.15,,,,Personal,,Thousands,,,412,426,439,485,488,452,394,403,400,410,405,445,421,409,377,421,456,432,451,433.3,..,..,454.3,458.3,492.2,265.5,246.7,515.6,
474,1.18,474-1.18,,,,Business and professional,,Thousands,,,45,51,74,64,76,74,66,44,53,61,79,58,80,72,65,57,40,56,39,56.4,..,..,81.4,79.1,64.2,46.8,44.2,40.6,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.14,478-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.15,478-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
478,1.18,478-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.14,480-1.14,,,Total,,,Thousands,,TF,437.1,509.3,558,578.9000000000001,599.6999999999999,678.5,674.5,709.4000000000001,721.4000000000001,738.5,781.6,806.6,932.7,970.5,890,956.4000000000001,982.6,984.1,1014.6999999999999,1065.1,1173.8,1306.9,1371.3999999999999,1431.0729999999999,1418.25,315.6,180.3,1003.1,
480,1.15,480-1.15,,,,Personal,,Thousands,,,420,488.6,534.6,554.3000000000001,572.8,651.5,648,680.8000000000001,690.2,708.1,751.4,774.1,898.1,933,861,920.3000000000001,941.9,941.5,971.3,1020.3,1125.5,1256.5,1318.8999999999999,1372.6,1362.25,304.90000000000003,173.5,974.5,
480,1.18,480-1.18,,,,Business and professional,,Thousands,,,17.1,20.7,23.4,24.6,26.9,27,26.5,28.6,31.2,30.4,30.2,32.5,34.6,37.5,29,36.1,40.7,42.6,43.4,44.8,48.3,50.4,52.5,58.473,56,10.7,6.8,28.6,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
484,1.14,484-1.14,,,Total,,,Thousands,1/,TF,20241,21395,19351,19392,19043,20641,19810,19666,18665,20619,21915,21353,21606,22930,22346,23289,23403,23403,24151,29346,32093.3,35079,39291,41312.700000000004,45024.399999999994,24283.6,31860.4,38325.49999999999,
484,1.15,484-1.15,,,,Personal,,Thousands,,,19541,20593,18577,18847,18520,20057,19201,19034,18126,20033,21129,20578,20742,22138,21663,22480,22568,22472,23087,28092,30702.3,33451,37355.3,39310.3,43133.7,23785.3,31286.800000000003,37183.399999999994,
484,1.18,484-1.18,,,,Business and professional,,Thousands,,,700,802,774,545,523,584,609,632,539,586,786,775,864,792,683,809,835,931,1064,1254,1391,1628,1935.7,2002.4,1890.7,498.3,573.6,1142.1,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals in the States of Kosrae, Chuuk, Pohnpei and Yap; excluding FSM citizens. Note 2018: data source: South Pacific Tourism Organisation (2018 Annual Visitor Arrivals Report)."
583,1.14,583-1.14,,,Total,,,Thousands,1/,TF,..,18,17,14,16,21,15.2,19.1,18.2,19.3,18.9,19.1,21.1,25.700000000000003,47.5,44.699999999999996,35.400000000000006,38.3,42.1,35.4,31.200000000000003,29.599999999999998,..,19.2,..,..,..,..,
583,1.15,583-1.15,,,,Personal,,Thousands,,,..,16,15,12,14,18,12.5,15.4,14.4,14.9,14.6,14.600000000000001,15.6,20.6,42.3,38.9,29.200000000000003,32.5,36.4,30,25.200000000000003,23.4,..,12.2,..,..,..,..,
583,1.18,583-1.18,,,,Business and professional,,Thousands,,,..,2,2,2,2,3,2.7,3.7,3.8,4.4,4.3,4.5,5.5,5.1,5.2,5.8,6.2,5.8,5.7,5.4,6,6.2,..,7,..,..,..,..,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.14,498-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,1.15,498-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
498,1.18,498-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.14,492-1.14,,,Total,,,Thousands,,THS,233,226,259,278,278,300,270,262,235,251,286,313,328,324,265,279,295,292,328,329,331,335.8,354.9,347,363,159.3,218.4,327,
492,1.15,492-1.15,,,,Personal,,Thousands,,,157,161,174,194,201,196,188,183,178,192,219,244,251,251,213,220,235,235,268,272,258,258.6,267.4,256.8,265,135.4,187.8,257.9,
492,1.18,492-1.18,,,,Business and professional,,Thousands,,,76,65,85,84,77,104,82,79,57,59,67,69,77,73,52,59,60,57,60,57,73,77.2,87.5,90.2,98,23.9,30.6,69.1,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.14,496-1.14,,,Total,,,Thousands,,TF,..,..,..,..,154.9,154.20000000000002,187.4,228.70000000000002,201.2,300.5,338.8,404.4,451.8,446.4,411.7,456.1,460.4,475.90000000000003,417.79999999999995,392.8,386.3,404.1,469.29999999999995,529.4,577.3000000000001,58.8,33.1,286.30000000000007,
496,1.15,496-1.15,,,,Personal,,Thousands,,,..,..,..,..,136.6,136.4,165.9,201.10000000000002,162.5,227.70000000000002,252.8,321.8,348.8,361,323.5,336.3,323,321.1,280.4,261.3,291.8,324.70000000000005,415.4,475,524.6,39.1,22.2,258.70000000000005,
496,1.18,496-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,18.3,17.8,21.5,27.6,38.7,72.8,86,82.6,103,85.4,88.2,119.8,137.4,154.8,137.4,131.5,94.5,79.4,53.9,54.4,52.7,19.7,10.9,27.6,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.14,499-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,1.15,499-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,1.18,499-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.14,500-1.14,,,Total,,,Thousands,,TF,18,9,5,..,..,..,9.8,9.8,8.4,10.100000000000001,9.700000000000001,7.999999999999999,7.800000000000001,7.4,6.3,6,5.4,7.300000000000001,7.2,8.799999999999999,8.9,8.700000000000001,9.5,10.2,10.399999999999999,4.499999999999999,1.591,..,
500,1.15,500-1.15,,,,Personal,,Thousands,,,14,7,4,..,..,..,8,8.3,7,8.3,7.800000000000001,6.699999999999999,6.300000000000001,5.5,4.8,4.6,4,6.2,6,7.699999999999999,7.8,7.4,8.1,9,9.399999999999999,4.199999999999999,1.361,..,
500,1.18,500-1.18,,,,Business and professional,,Thousands,,,4,2,1,..,..,..,1.8,1.5,1.4,1.8,1.9,1.3,1.5,1.9,1.5,1.4,1.4,1.1,1.2,1.1,1.1,1.3,1.4,1.2,1,0.3,0.23,..,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
504,1.14,504-1.14,,,Total,,,Thousands,1/,TF,2602,2693,3072,3095,3816,4279,4379,4453,4761,5477,5843,6558,..,..,8341,9288,9342,..,10046.2,10282.900000000001,10176.8,10331.800000000001,11349,12289,12932.3,..,..,..,
504,1.15,504-1.15,,,,Personal,,Thousands,,,2394,2477,2826,2847,3511,3992,4086,4347,4651,5347,5700,6393,..,..,7882,8891,9083,..,9547,9765.7,9426.4,9585.6,10086.2,10942.7,11515.5,..,..,..,
504,1.18,504-1.18,,,,Business and professional,,Thousands,,,208,216,246,248,305,287,293,106,110,130,143,165,..,..,459,397,259,..,499.2,517.2,750.4,746.2,1262.8,1346.3,1416.8,..,..,..,
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2008: Change of methodology. Until 2007 the data correspond only to 12 border posts. From 2008, the data of all the border posts of the country are used."
508,1.14,508-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,323,541,441,470,578,664,771,1193,1461,1718,1901,2112,1886.4,1750.5,1634,1715.3,1513.6,2869.9,2032.9,958.5999999999999,548.7,..,
508,1.15,508-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,179,331,254,216,303,354,420,979,1030,1313,1283,1675,1574.7,1486.5,1443,1531,1351,2561.6,1830.5,850.5999999999999,497.2,..,
508,1.18,508-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,144,210,187,254,275,310,351,214,431,405,618,437,311.7,264,191,184.3,162.6,308.3,202.4,108,51.5,..,
104,0,104-0,MYANMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2016: change in the methodology.
104,1.14,104-1.14,,,Total,,,Thousands,1/,TF,194,490,491,478,434,416,475,487,596,657,660,630,716,731,763,792,816,1059,2044,3081.3,4681,2907.1,3443.1000000000004,3551.3999999999996,4364.099999999999,903.3999999999999,130.89999999999998,233.39999999999998,
104,1.15,104-1.15,,,,Personal,,Thousands,,,155,447,449,443,397,379,438,450,552,617,624,594,681,692,715,735,733,928,1873,2866.5,4467.9,2662,3200.7000000000003,3302.2999999999997,4082.2,829.0999999999999,118.39999999999999,189.1,
104,1.18,104-1.18,,,,Business and professional,,Thousands,,,39,43,42,35,37,37,37,37,44,40,36,36,35,39,48,57,83,131,171,214.8,213.1,245.1,242.4,249.1,281.9,74.3,12.5,44.3,
516,0,516-0,NAMIBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1.14,516-1.14,,,Total,,,Thousands,,TF,..,461,502,614,..,..,671,757,695,..,778,833,928,..,..,984,1027,1078.8999999999999,1176.1,1320,1387.8,1469.3,1499.3999999999999,1557.2999999999997,1596,169.5,232.7,461,
516,1.15,516-1.15,,,,Personal,,Thousands,,,..,397,432,516,..,..,521,704,597,..,677,731,839,..,..,843,904,930.5999999999999,1029.1,1152.6,1209.1,1245.7,1293.6,1365.6999999999998,1398.9,136.5,166.39999999999998,390.9,
516,1.18,516-1.18,,,,Business and professional,,Thousands,,,..,64,70,98,..,..,150,53,98,..,101,102,89,..,..,141,123,148.3,147,167.4,178.7,223.6,205.8,191.6,197.1,33,66.3,70.1,
520,0,520-0,NAURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1.14,520-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.15,520-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.18,520-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,0,524-0,NEPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1.14,524-1.14,,,Total,,,Thousands,,TF,363,393,422,464,492,464,361,275,338,385,376,384,526,500,510,603,736,803,798,790,539,752.9,940.2,1173,1197.2,230.1,151,614.8,
524,1.15,524-1.15,,,,Personal,,Thousands,,,316,342,365,412,438,408,324,240,297,354,337,345,472,427,453,546,683,734,712,720,487.6,694.5,940.2,1173,1197.2,230.1,151,614.8,
524,1.18,524-1.18,,,,Business and professional,,Thousands,,,47,51,57,52,54,56,37,35,41,31,39,39,54,73,57,57,53,69,86,70,51.4,58.4,..,..,..,..,..,..,
528,0,528-0,NETHERLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1.14,528-1.14,,,Total,,,Thousands,,,..,..,..,..,9874,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,1.15,528-1.15,,,,Personal,,Thousands,,,..,..,..,..,6928,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,1.18,528-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,2946,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
540,0,540-0,NEW CALEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
540,1.14,540-1.14,,,Total,,,Thousands,1/,TF,86,91,109,108,102,114,106,110,108,100,101,100,103,104,99,99,112,112,108.3,107.4,114,115.6,120.7,120.30000000000001,130.70000000000002,30.999999999999996,12.4,78.80000000000001,
540,1.15,540-1.15,,,,Personal,,Thousands,,,77,82,99,97,91,101,93,95,95,89,89,86,86,84,81,80,92,94,90.3,92.4,99,102.1,106.9,106.4,113.60000000000001,27.299999999999997,10,69.4,
540,1.18,540-1.18,,,,Business and professional,,Thousands,,,9,9,10,11,11,13,13,15,13,11,12,14,17,20,18,19,20,18,18,15,15,13.5,13.8,13.9,17.1,3.7,2.4,9.4,
554,0,554-0,NEW ZEALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ International Travel and Migration, SNZ."
554,1.14,554-1.14,,,Total,,,Thousands,1/,VF,1409,1529,1497,1485,1607,1787,1909,2045,2104,2334,2366,2409,2455,2447.2,2448.4,2510.5,2593.5,2554.8,2710,2854,3130,3494.2999999999997,3723.2999999999997,3857.7000000000003,3888.4,996.3,206.9,1433.8999999999999,
554,1.15,554-1.15,,,,Personal,,Thousands,,,1227,1335,1297,1273,1380,1552,1662,1793,1842,2031,2047,2081,2125,2135.6,2118.4,2147.5,2235.5,2201.8,2342,2476,2731,3072.6,3284.2,3411.3,3389.8,894.5,184.5,1289.8,
554,1.18,554-1.18,,,,Business and professional,,Thousands,,,182,194,200,212,227,235,247,252,262,303,319,328,330,311.6,330,363,358,353,368,378,399,421.7,439.1,446.4,498.6,101.8,22.4,144.1,
558,0,558-0,NICARAGUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2005 including nationals residing abroad.
558,1.14,558-1.14,,,Total,,,Thousands,1/,TF,281,303,358,406,468,485,483,472,526,614,712.4000000000001,749.1,800.3,858,932.2,1011.2,1060.4,1179.6,1229.4,1329.6,1386.4,1504.4,1787.2,1255.6000000000001,1295.3,384,222.39999999999998,817.8999999999999,
558,1.15,558-1.15,,,,Personal,,Thousands,,,122,83,110,142,161,203,185,211,204,438,574.2,609.1,656.3,701,792.2,875.2,936.4000000000001,954.3,960.1,1043.6,1102.2,1206.5,1371.7,1040.9,1073.8,347.4,198.7,747.5999999999999,
558,1.18,558-1.18,,,,Business and professional,,Thousands,,,159,220,248,264,307,282,298,261,322,176,138.2,140,144,157,140,136,124,225.3,269.3,286,284.2,297.9,415.5,214.7,221.5,36.6,23.7,70.3,
562,0,562-0,NIGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1.14,562-1.14,,,Total,,,Thousands,,TF,35,38,44,42,44,50,53,39,55,57,58,60,48,73,66,74,82,94,123.3,134.6,134.6,152.4,164.39999999999998,157.1,192.2,85.4,..,..,
562,1.15,562-1.15,,,,Personal,,Thousands,,,23,30,36,20,21,23,25,18,26,26,30,29,23,36,32,36,40,46,60.699999999999996,67.3,67.3,76.2,82.19999999999999,78.5,96.1,42.7,..,..,
562,1.18,562-1.18,,,,Business and professional,,Thousands,,,12,8,8,22,23,27,28,21,29,31,28,31,25,37,34,38,42,48,62.6,67.3,67.3,76.2,82.2,78.6,96.1,42.7,..,..,
566,0,566-0,NIGERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.14,566-1.14,,,Total,,,Thousands,,VF,..,822,611,739,776,813,850,887,924,962,1010,3055,5239,5820,6053,6113,3765,4673.2,4037.7000000000003,4803.200000000001,6017,5265.4,..,..,..,..,..,..,
566,1.15,566-1.15,,,,Personal,,Thousands,,,..,411,305,370,388,406,424,442,460,479,503,1528,3367,3689,4011,2384,1977,2340.6,3224.3,3238.3,4311,3671.3,..,..,..,..,..,..,
566,1.18,566-1.18,,,,Business and professional,,Thousands,,,..,411,306,369,388,407,426,445,464,483,507,1527,1872,2131,2042,3729,1788,2332.6,813.4,1564.9,1706,1594.1,..,..,..,..,..,..,
570,0,570-0,NIUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including Niueans residing usually in New Zealand. 2015-2017 Source: South Pacific Tourism Organisation - Regional Tourism Resource Centre.
570,1.14,570-1.14,,,Total,,,Thousands,1/,T,2.2,1.5,1.8,1.7000000000000002,1.9,1.9000000000000001,1.4000000000000001,2.1,2.6999999999999997,2.5,2.8,3,3.4,4.7,4.699999999999999,6.2,..,..,..,..,7.699999999999999,8.9,9.799999999999999,..,..,..,..,..,
570,1.15,570-1.15,,,,Personal,,Thousands,,,1.7,1.1,1.3,1.3,1.4,1.4000000000000001,1.1,1.7,2.3,1.7,2.1,2.6,3,3.6,3.6999999999999997,5,..,..,..,..,6.6,7.7,8.6,..,..,..,..,..,
