INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by mode of transport,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
204,1.21,204-1.21,,,,Water,,Thousands,,,..,..,..,..,0.1,0.3,..,..,..,..,..,..,7,27,8,25,23,19,20.2,19.3,21.4,22.4,23.2,18.7,19.9,22.4,..,..,
204,1.22,204-1.22,,,,Land,,Thousands,,,..,..,..,..,44,34,..,..,..,..,..,..,97,90,101,86,113,106,103.3,125.6,133.5,139.3,145.2,161.4,174.5,181.4,..,..,
60,0,60-0,BERMUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Excluding nationals residing abroad.
2/ Cruise passengers only."
60,1.19,60-1.19,,,Total,,,Thousands,1/,VF,557,572,562,558,549,539,458,484,483,478,517,635,660,550,554,580,652,610,576,580,597,642,687.6,766,805,51.400000000000006,86.4,548.6,
60,1.20,60-1.20,,,,Air,,Thousands,,,387,390,380,370,355,332,278,284,257,272,270,299,306,264,236,232,236,232,236,224,220,244,269.6,282,269,42.1,72.2,145.9,
60,1.21,60-1.21,,,,Water,,Thousands,2/,,170,182,182,188,194,207,180,200,226,206,247,336,354,286,318,348,416,378,340,356,377,398,418,484,536,9.3,14.2,402.7,
60,1.22,60-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,0,64-0,BHUTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ The huge margin of difference from 2010 as compared to the previous years is because starting from 2010 the regional high end tourists are included in the total figures. 2021: due to covid protocol (21 days of mandatory quarantine), Bhutan received only 1 tourist with a stay of 113 nights"
64,1.19,64-1.19,,,Total,,,Thousands,1/,TF,4.8,5.2,5.4,6.2,7.2,7.6,6.4,5.6,6.199999999999999,9.2,13.6,17.3,21,28,23,41,66,105.4,116.3,133.4,155,209.5,254.7,274.1,315.6,29.8,0.001,20.9,
64,1.20,64-1.20,,,,Air,,Thousands,,,4.8,5.2,5.4,6.2,7.2,7.6,6.4,4.1,5.1,6.6,11.7,14,16,23,19,35,57,59.5,60.8,65.9,86,103.5,126.9,142.4,142.9,11.2,0.001,10.9,
64,1.21,64-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,1.22,64-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,1.5,1.1,2.6,1.9,3.3,5,5,4,6,9,45.9,55.5,67.5,69,106,127.8,131.7,172.7,18.6,..,10,
68,0,68-0,"BOLIVIA, PLURINATIONAL STATE OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by lake.
68,1.19,68-1.19,,,Total,,,Thousands,,TF,283,313,355,387,342,319,316,334,428,480,524,521,573,529.5999999999999,599.3,678.6,711.3,797.9,798.3,870.5,881.6,960.8,1108.6,1141.9,1239.3,323.2,179.9,724.0999999999999,
68,1.20,68-1.20,,,,Air,,Thousands,,,168,194,245,279,236,233,208,199,222,240,267,242,247,203.7,226.2,238.8,286.7,291.5,330.7,375.4,410.3,397.9,417.6,415,383,107.5,127.2,264.2,
68,1.21,68-1.21,,,,Water,,Thousands,1/,,4,5,5,5,5,6,4,2,2,3,1,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
68,1.22,68-1.22,,,,Land,,Thousands,,,111,114,105,103,101,80,104,133,204,237,256,278,325,325.9,373.1,439.8,424.6,506.4,467.6,495.1,471.3,562.9,691,726.9,856.3,215.7,52.7,459.9,
534,0,534-0,BONAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Cruise passengers only.
534,1.19,534-1.19,,,Total,,,Thousands,,VF,59,65,83,82,76,95,93,94,107,116,103,126,172,250,280,297,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.20,534-1.20,,,,Air,,Thousands,,,59,65,63,62,61,51,50,52,62,63,63,64,74,74,67,71,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.21,534-1.21,,,,Water,,Thousands,1/,,..,..,20,20,15,44,43,42,45,53,40,62,98,176,213,226,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.22,534-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
70,0,70-0,BOSNIA AND HERZEGOVINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Data is taken from Cross-border traffic of passengers statistical report for 2015 and includes total arrivals of non-resident passengers at national borders. Passengers in transit are included.
70,1.19,70-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13432,12972,12731,13120,15057,16133,16919,15208,7387,9772,13839.8,
70,1.20,70-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,262,290,334,395,432,535,562,570,113,360,658.3,
70,1.21,70-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,14,3,3,3,5,7,8,7,11,10.7,
70,1.22,70-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13152,12668,12394,12722,14622,15593,16350,14630,7267,9401,13170.8,
72,0,72-0,BOTSWANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.19,72-1.19,,,Total,,,Thousands,,VF,521,512,607,750,844,..,1188,1274,1406,1523,..,1426,1736,2101,..,..,..,..,..,2083,1660.2,1712.1,1774.9,1830.2,1555.4,358.2,337.6,..,
72,1.20,72-1.20,,,,Air,,Thousands,,,28,30,34,37,41,..,77,95,71,66,..,68,83,85,..,..,..,..,..,130,128.7,119.5,119.4,129.3,120.4,14.8,36.6,..,
72,1.21,72-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
72,1.22,72-1.22,,,,Land,,Thousands,,,493,482,573,713,803,..,1111,1179,1335,1457,..,1358,1653,2016,..,..,..,..,..,1953,1531.5,1592.6,1655.5,1700.9,1435,343.4,301,..,
76,0,76-0,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including nationals residing abroad.
2/ Including arrivals by river."
76,1.19,76-1.19,,,Total,,,Thousands,1/,TF,1991,2665,2850,4818,5107,5313,4772,3785,4133,4794,5358,5017,5026,5050,4802,5161,5433,5678,5813,6430,6305.799999999999,6546.7,6588.799999999999,6621.400000000001,6353.1,2146.3999999999996,745.9,3630,
76,1.20,76-1.20,,,,Air,,Thousands,,,1343,1894,2005,2421,2534,2723,2960,2815,3083,3569,3938,3713,3747,3691,3349,3610,3808,3987,4066,4540,4318.4,4368.9,4187.5,4328.1,4288.5,1185.6,585.4,2467.1,
76,1.21,76-1.21,,,,Water,,Thousands,2/,,43,53,70,123,127,161,134,79,57,74,106,123,129,110,154,151,182,150,135,130,116.8,136.3,149.7,204.8,225.2,123.5,1.6,81,
76,1.22,76-1.22,,,,Land,,Thousands,,,605,718,775,2274,2446,2429,1678,891,993,1151,1314,1181,1150,1249,1299,1400,1443,1541,1612,1760,1870.6,2041.5,2251.6,2088.5,1839.4,837.3,158.9,1081.9,
92,0,92-0,BRITISH VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.19,92-1.19,,,Total,,,Thousands,,VF,365,412,365,392,484,519,535,544,657,813,821,826,948,934,857,842,831,753,742,772.6,..,..,..,..,..,..,..,..,
92,1.20,92-1.20,,,,Air,,Thousands,,,104,108,108,128,129,136,144,135,153,220,205,165,147,132,105,109,93,86,88,84.4,..,..,..,..,..,..,..,..,
92,1.21,92-1.21,,,,Water,,Thousands,,,261,304,257,264,355,383,391,409,504,593,616,661,801,802,752,733,738,667,654,688.2,..,..,..,..,..,..,..,..,
92,1.22,92-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,0,96-0,BRUNEI DARUSSALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Until 2016 arrivals by air only.
96,1.19,96-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,119,126,158,179,226,157,214,242,209,225,201,218,4257.2,4316,4521,4448.900000000001,1070.6,110.3,..,
96,1.20,96-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,119,126,158,179,226,157,214,242,209,225,201,218,218.8,259,278,333.2,62.3,3.5,..,
96,1.21,96-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1,11,19,15.1,1.5,..,..,
96,1.22,96-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4013.3,4046,4224,4100.6,1006.8,106.8,..,
100,0,100-0,BULGARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.19,100-1.19,,,Total,,,Thousands,,VF,8005,6810,7543,5240,5056,4922,5104,5563,6241,6982,7282,7499,7726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
100,1.20,100-1.20,,,,Air,,Thousands,,,827,947,981,933,651,776,1008,1185,1409,1715,2007,2203,2318,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
100,1.21,100-1.21,,,,Water,,Thousands,,,90,62,91,77,92,100,117,104,120,156,178,169,211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
100,1.22,100-1.22,,,,Land,,Thousands,,,7088,5801,6471,4230,4313,4046,3979,4274,4712,5111,5097,5127,5197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
854,0,854-0,BURKINA FASO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Tourist arrivals at Ouagadougou International Airport.
854,1.19,854-1.19,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108,102,97,95,103,109,133,54,94.5,112,
854,1.20,854-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108,102,97,95,103,109,133,54,94.5,112,
854,1.21,854-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
854,1.22,854-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
108,0,108-0,BURUNDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including nationals residing abroad. From 2010: break in the series due to implementation of improved methodology for distinguishing visitors (tourists) from other travellers.
2/ Arrivals by lake."
108,1.19,108-1.19,,,Total,,,Thousands,1/,TF,33,27,9,15,26,29,36,74,74,133,148,213,192,201,212,142,144,147,234,235,131,187,299,..,..,..,..,..,
108,1.20,108-1.20,,,,Air,,Thousands,,,14,11,3,6,10,12,14,18,17,39,49,49,44,46,49,33,31,41,92,86,46,74,89,..,..,..,..,..,
108,1.21,108-1.21,,,,Water,,Thousands,2/,,1,1,1,1,2,2,3,21,21,46,49,38,35,36,38,25,26,14,21,26,13,15,16,..,..,..,..,..,
108,1.22,108-1.22,,,,Land,,Thousands,,,18,15,5,8,14,15,19,35,36,48,50,126,113,119,125,84,87,92,121,123,72,98,194,..,..,..,..,..,
132,0,132-0,CABO VERDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.19,132-1.19,,,Total,,,Thousands,,,28,37,45,52,67,83,115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,1.20,132-1.20,,,,Air,,Thousands,,,28,37,45,52,67,83,115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,1.21,132-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,1.22,132-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
116,0,116-0,CAMBODIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by boat.
116,1.19,116-1.19,,,Total,,,Thousands,,TF,220,260,219,290,368,466,605,787,701,987,1334,1592,2016,2125,2162,2508,2882,3584,4210,4502.5,4775,5011.700000000001,5602.1,6201.099999999999,6610.5,1306.1999999999998,196.4,2276.7,
116,1.20,116-1.20,,,,Air,,Thousands,,,220,260,219,186,263,351,408,523,456,626,857,1027,1297,1239,1112,1304,1481,1722,2018,2273.5,2476,2704.4,3312.7,4096.9,4404,756.3,99.8,791.6,
116,1.21,116-1.21,,,,Water,,Thousands,1/,,..,..,..,..,..,..,..,..,..,25,32,40,44,72,78,78,81,76,75,97,148,153.4,145.4,144.2,156.8,51.5,0.2,17.9,
116,1.22,116-1.22,,,,Land,,Thousands,,,..,..,..,104,105,115,197,264,245,336,445,525,675,814,972,1126,1320,1786,2117,2132,2151,2153.9,2144,1960,2049.7,498.4,96.4,1467.2,
120,0,120-0,CAMEROON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.19,120-1.19,,,Total,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,452,477,487,498,573,604,817,783,822,897.4,994.4000000000001,1081.2,997,1021.4,616.1,963.2,539.3,
120,1.20,120-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,199,217,224,218,267,279,351,269,244,308.2,400.7,463.8,474.7,489.1,258.3,440.8,238.1,
120,1.21,120-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,13,12,19,27,8,11,32,21,24,26.7,30,28.1,16.5,19.4,13,20.1,12.3,
120,1.22,120-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,240,248,244,253,298,314,434,493,554,562.5,563.7,589.3,505.8,512.9,344.8,502.3,288.9,
124,0,124-0,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ New methodology: As of 2022, all ferry travellers are included in the water mode, in order to align with United Nations World Tourism Organization recommendations. Prior to 2022, most of these travellers were included in the land mode as either pedestrian or automobile travellers."
124,1.19,124-1.19,,,Total,,,Thousands,,TF,16968.1,17328.700000000004,17668.8,18869.9,19411.3,19627.4,19679.4,20057,17534.3,19144.9,18770.5,18265.4,17934.9,17142.2,15737.2,16219.4,16016.1,16344.099999999999,16059.3,16537,17977.399999999998,19971.3,20883.2,21133.9,22145.4,2960,3062.2,12824.1,
124,1.20,124-1.20,,,,Air,,Thousands,,,5731.5,6318.6,6621.8,6941.3,7351.3,7634.3,7347.7,7192.6,6408.8,7497.4,7746.5,7785.2,7818,7651.5,6781,7162.5,7254.6,7418.4,7176.7,7728.4,8422.5,9802.4,10576.8,10372.1,10999,1663.7,1594.9,6669.1,
124,1.21,124-1.21,,,,Water,,Thousands,1/,,301.5,280.1,355.3,380.1,358.8,483.7,530.3,530.9,625.6,713.9,706.4,753.9,833.2,844.7,812.6,806.5,764.3,725.3,722.1,717.5,706.4,795.5,847.9,959.5,1113.5,1.8,6.2,388.2,
124,1.22,124-1.22,,,,Land,,Thousands,,,10935.099999999999,10730.000000000002,10691.699999999999,11548.5,11701.199999999999,11509.400000000001,11801.4,12333.5,10499.9,10933.6,10317.6,9726.3,9283.699999999999,8646,8143.599999999999,8250.4,7997.2,8200.4,8160.5,8091.1,8848.499999999998,9373.4,9458.500000000002,9802.3,10032.9,1294.5,1461.1,5766.8,
136,0,136-0,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Cruise passengers only.
136,1.19,136-1.19,,,Total,,,Thousands,,VF,1044,1173,1248,1275,1431,1385,1549,1878,2113,1953,1967,2197,2008,1856,1792,1886,1710,1829,1721,1993,2102,2097,2146.8,2384,2334,659.9,17.3,1027.7,
136,1.20,136-1.20,,,,Air,,Thousands,,,361,373,381,404,395,354,334,303,294,260,168,267,292,303,272,288,309,322,345,383,385,385,418.4,463,503,121.8,17.3,284.3,
136,1.21,136-1.21,,,,Water,,Thousands,1/,,683,800,867,871,1036,1031,1215,1575,1819,1693,1799,1930,1716,1553,1520,1598,1401,1507,1376,1610,1717,1712,1728.4,1921,1831,538.1,..,743.4,
136,1.22,136-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,0,140-0,CENTRAL AFRICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air to Bangui only.
140,1.19,140-1.19,,,Total,,,Thousands,,TF,26,21,17,7.5,10,11.2,9.9,2.9,5.7,8.2,12,13.7,17.1,30.6,52.4,53.8,65.4,70.8,84,96,121,82,107,109,87,35,..,..,
140,1.20,140-1.20,,,,Air,,Thousands,1/,,26,21,17,7.5,10,11.2,9.9,2.9,5.7,8.2,12,13.7,17.1,30.6,52.4,53.8,65.4,70.8,84,96,121,82,107,109,87,35,..,..,
140,1.21,140-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,1.22,140-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
148,0,148-0,CHAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.19,148-1.19,,,Total,,,Thousands,,TF,..,..,..,41,46,54,118,120,81,69,30,46,77,61,70,71,77,86,97,119,120,98,87,77,79,11,40,..,
148,1.20,148-1.20,,,,Air,,Thousands,,,..,..,..,27,31,38,79,80,54,48,21,42,74,58,67,62,74,84,97,119,120,98,87,77,79,11,40,..,
148,1.21,148-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
148,1.22,148-1.22,,,,Land,,Thousands,,,..,..,..,14,15,16,39,40,27,21,9,4,3,3,3,9,3,2,..,..,..,..,..,..,..,..,..,..,
152,0,152-0,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2008 including nationals residing abroad.
152,1.19,152-1.19,,,Total,,,Thousands,1/,TF,1540,1449,1643,1757,1632,1742,1723,1412,1614,1785,2027,2253,2507,2710,2760,2801,3137,3554,3576,3674.46,4478,5641,6449.9,5722.9,4518,1119.1,190,2030.4,
152,1.20,152-1.20,,,,Air,,Thousands,,,552,571,655,683,640,662,649,606,708,760,855,912,1055,1086,1030,1052,1265,1445,1475,1534.96,1710,1985,2569.3,2364.3,2078.9,422.6,185.9,1135.3,
152,1.21,152-1.21,,,,Water,,Thousands,,,8,6,13,17,20,26,34,28,37,67,75,95,104,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
152,1.22,152-1.22,,,,Land,,Thousands,,,980,872,975,1057,972,1054,1040,778,869,958,1097,1246,1348,1624,1730,1749,1872,2109,2101,2139.5,2768,3656,3880.6,3358.6,2439.1,696.5,4.1,895.1,
156,0,156-0,CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including ethnic Chinese arriving from ""Hong Kong, China"", ""Macao, China"", ""Taiwan, Province of China"" and overseas Chinese, of which most same-day visitors are from ""Hong Kong, China"" and ""Macao, China"". From 2016: including arrivals of non-residents visitors through border areas in China. The data are not comparable with those of previous years.
2/ On foot."
156,1.19,156-1.19,,,Total,,,Thousands,1/,VF,46387,51126,57588,63477,72796,83444,89012,97908,91661,109038,120293,124942,131872,130027,126476,133762,135423,132405,129077.8,128498.20000000001,133820.4,141773.6,153260.1,158606.4,162537.8,..,..,..,
156,1.20,156-1.20,,,,Air,,Thousands,,,4813,5325,5856,5559,6627,7745,8617,10343,8080,12617,14736,16500,18815,16813,16301,20014,20911,21421,20744.2,21086.2,21012.3,22675.6,23070,24448.1,25298.6,..,..,..,
156,1.21,156-1.21,,,,Water,,Thousands,,,3997,4164,4578,3754,3814,3860,4115,4377,3787,4727,5212,5484,5920,5480,4672,5039,5082,4793,4643.6,4593.7,4540.4,4731.5,4612.4,4658.8,4228.6,..,..,..,
156,1.22,156-1.22,,,,Land,,Thousands,2/,,37577,41637,47154,54164,62355,71839,76280,83188,79794,91694,100345,102958,107137,107734,105503,108709,109430,106191,103690,102818.3,108267.7,114366.5,125577.7,129499.5,133010.59999999998,..,..,..,
170,0,170-0,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding visitors resident in Venezuela and nationals residing abroad.
170,1.19,170-1.19,,,Total,,,Thousands,1/,TF,1399,751,758,794,725,707,788,661,668,840,981,1104,1322,1450,1353,1217,1470.8000000000002,1365.3,1487,1695.0000000000002,1984.8000000000002,2241,2465.8,2709.1,2813.9999999999995,791.7,1249.2,3040.2999999999997,
170,1.20,170-1.20,,,,Air,,Thousands,,,294,495,546,645,510,520,549,507,551,701,834,936,1055,1068,1192,1145.9,1384.5,1284.1,1394,1576.7,1852.7,2094.2,2310.6,2570.1,2671.1,758.2,1234,2901.7,
170,1.21,170-1.21,,,,Water,,Thousands,,,70,193,162,149,181,150,175,96,44,51,50,52,128,231,6,9.8,16.9,14.4,18.6,28.9,29.9,32.9,39.8,42.6,44.2,11.1,6.4,22.7,
170,1.22,170-1.22,,,,Land,,Thousands,,,1035,63,50,..,34,37,64,58,73,88,97,116,139,151,155,61.3,69.4,66.8,74.4,89.4,102.2,113.9,115.4,96.4,98.7,22.4,8.8,115.9,
174,0,174-0,COMOROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.19,174-1.19,,,Total,,,Thousands,,TF,23,24,26,27,24,24,19.4,18.9,14.4,17.6,19.6,17.1,15.2,14.8,11.3,15.3,18.8,22.8,21.9,22.8,23.6,26.8,28,35.9,45.1,7,28.8,..,
174,1.20,174-1.20,,,,Air,,Thousands,,,23,24,26,27,24,24,19.4,18.9,14.4,17.6,19.6,17.1,15.2,14.8,11.3,15.3,18.8,22.8,21.9,22.8,23.6,26.8,28,35.9,45.1,7,28.8,..,
174,1.21,174-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
174,1.22,174-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
178,0,178-0,CONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Surveys. Source: ""Direction Générale de l'Industrie Touristique"". Including nationals residing abroad."
178,1.19,178-1.19,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,199,224,259,345,229,224.29999999999998,212.8,150.60000000000002,158.1,..,..,..,..,
178,1.20,178-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113,115,136,150,151,163.2,132.5,97.4,95.7,..,..,..,..,
178,1.21,178-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86,109,123,195,78,61.1,80.3,53.2,62.4,..,..,..,..,
178,1.22,178-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
180,0,180-0,"CONGO, DEMOCRATIC REPUBLIC OF THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2002-2004, 2007-2010: arrivals by air only.
2/ 2011-2016: The arrivals data relate only to three border posts (N'Djili airport in Kinshasa, the Luano airport in Lubumbashi, and the land border-crossing of Kasumbalesa in Katanga province)"
